Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,State,Region,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month Name
Row ID 2155,CA-2023-102155,2024-08-14,2024-08-16,First Class,CG-24609,Customer_CG-24609,Corporate,New York,East,FUR-MAC-16995,Canon imageCLASS Printer,Technology,Machines,727.62,2,0.5,85.94,2024,8,Aug
Row ID 2156,CA-2023-102156,2023-08-25,2023-09-01,Standard Class,CG-61346,Customer_CG-61346,Corporate,Minnesota,Central,FUR-PEN-93079,Avery Marks-A-Lot,Office Supplies,Pens,38.05,8,0.1,13.27,2023,8,Aug
Row ID 2157,CA-2023-102157,2024-12-09,2024-12-11,First Class,CG-38175,Customer_CG-38175,Corporate,Tennessee,South,FUR-PEN-87337,Avery Marks-A-Lot,Office Supplies,Pens,27.41,4,0.0,9.15,2024,12,Dec
Row ID 2158,CA-2023-102158,2024-01-14,2024-01-17,Second Class,CG-71255,Customer_CG-71255,Consumer,Louisiana,South,FUR-FAS-71662,ACCO Binder,Office Supplies,Fasteners,5.95,1,0.0,1.98,2024,1,Jan
Row ID 2159,CA-2023-102159,2023-04-27,2023-05-01,Standard Class,CG-38628,Customer_CG-38628,Home Office,Washington,West,FUR-FUR-43233,Fiskars Clamp-Style Puncher,Furniture,Furnishings,89.79,6,0.2,30.35,2023,4,Apr
Row ID 2160,CA-2023-102160,2024-09-18,2024-09-18,Same Day,CG-75607,Customer_CG-75607,Corporate,Oregon,West,FUR-PHO-85861,Apple iPhone 6S Plus,Technology,Phones,1085.74,2,0.4,350.16,2024,9,Sep
Row ID 2161,CA-2023-102161,2023-12-25,2023-12-27,First Class,CG-15351,Customer_CG-15351,Corporate,Nevada,West,FUR-ACC-99224,Fellowes Powershred,Technology,Accessories,292.97,5,0.2,59.67,2023,12,Dec
Row ID 2162,CA-2023-102162,2024-06-14,2024-06-16,First Class,CG-70612,Customer_CG-70612,Consumer,Tennessee,South,FUR-MAC-98918,Brother HL-2270DW Printer,Technology,Machines,403.81,1,0.2,95.32,2024,6,Jun
Row ID 2163,CA-2023-102163,2023-08-29,2023-09-02,Standard Class,CG-34791,Customer_CG-34791,Consumer,Louisiana,South,FUR-ACC-61112,Fellowes Powershred,Technology,Accessories,336.86,5,0.0,60.1,2023,8,Aug
Row ID 2164,CA-2023-102164,2023-07-19,2023-07-21,First Class,CG-45016,Customer_CG-45016,Consumer,Minnesota,Central,FUR-BOO-34404,Bush Somerset Collection Bookcase,Furniture,Bookcases,151.61,1,0.3,27.4,2023,7,Jul
Row ID 2165,CA-2023-102165,2023-01-01,2023-01-06,Standard Class,CG-26278,Customer_CG-26278,Home Office,Illinois,Central,FUR-BOO-89567,Bush Somerset Collection Bookcase,Furniture,Bookcases,1403.63,10,0.4,127.1,2023,1,Jan
Row ID 2166,CA-2023-102166,2024-05-21,2024-05-25,Second Class,CG-56952,Customer_CG-56952,Corporate,Ohio,Central,FUR-CHA-67693,HON 5400 Series Task Chair,Furniture,Chairs,3276.91,10,0.0,953.49,2024,5,May
Row ID 2167,CA-2023-102167,2024-03-25,2024-03-27,Second Class,CG-31410,Customer_CG-31410,Consumer,Washington,West,FUR-MAC-22244,Canon imageCLASS Printer,Technology,Machines,6750.46,9,0.3,346.39,2024,3,Mar
Row ID 2168,CA-2023-102168,2024-03-07,2024-03-09,Second Class,CG-15109,Customer_CG-15109,Home Office,Louisiana,South,FUR-BOO-79251,Sauder Classic Bookcase,Furniture,Bookcases,400.57,2,0.0,88.12,2024,3,Mar
Row ID 2169,CA-2023-102169,2024-11-04,2024-11-04,Same Day,CG-38510,Customer_CG-38510,Home Office,Michigan,Central,FUR-PEN-86927,BIC Biro Pens,Office Supplies,Pens,42.35,9,0.0,5.56,2024,11,Nov
Row ID 2170,CA-2023-102170,2024-01-29,2024-01-30,First Class,CG-21094,Customer_CG-21094,Home Office,North Carolina,East,FUR-CHA-28098,Global Leather Task Chair,Furniture,Chairs,3940.34,7,0.0,890.77,2024,1,Jan
Row ID 2171,CA-2023-102171,2024-09-22,2024-09-23,First Class,CG-57858,Customer_CG-57858,Home Office,Alabama,South,FUR-PHO-54361,Apple iPhone 6S Plus,Technology,Phones,6694.54,10,0.0,2216.28,2024,9,Sep
Row ID 2172,CA-2023-102172,2024-08-27,2024-08-29,First Class,CG-44314,Customer_CG-44314,Home Office,Alabama,South,FUR-TAB-48557,Bretford CR8500 Table,Furniture,Tables,10115.45,9,0.0,3190.74,2024,8,Aug
Row ID 2173,CA-2023-102173,2024-02-02,2024-02-03,First Class,CG-47762,Customer_CG-47762,Corporate,Texas,Central,FUR-TAB-68146,Bretford CR8500 Table,Furniture,Tables,5596.24,7,0.3,861.83,2024,2,Feb
Row ID 2174,CA-2023-102174,2024-01-06,2024-01-07,First Class,CG-53599,Customer_CG-53599,Home Office,California,West,FUR-ACC-29994,Fellowes Powershred,Technology,Accessories,409.69,8,0.3,57.36,2024,1,Jan
Row ID 2175,CA-2023-102175,2023-09-26,2023-09-28,First Class,CG-85290,Customer_CG-85290,Consumer,Ohio,Central,FUR-PHO-38419,Samsung Galaxy S6,Technology,Phones,4370.04,9,0.2,1184.27,2023,9,Sep
Row ID 2176,CA-2023-102176,2024-04-21,2024-04-27,Standard Class,CG-12231,Customer_CG-12231,Corporate,Colorado,West,FUR-FAS-88622,ACCO Binder,Office Supplies,Fasteners,24.46,5,0.2,5.4,2024,4,Apr
Row ID 2177,CA-2023-102177,2023-11-01,2023-11-01,Same Day,CG-65885,Customer_CG-65885,Consumer,Massachusetts,East,FUR-PAP-74039,Xerox Vitality Paper,Office Supplies,Paper,19.3,2,0.3,4.36,2023,11,Nov
Row ID 2178,CA-2023-102178,2024-01-15,2024-01-15,Same Day,CG-68556,Customer_CG-68556,Corporate,Nevada,West,FUR-LAB-30059,Avery File Folder Labels,Office Supplies,Labels,17.18,8,0.5,1.69,2024,1,Jan
Row ID 2179,CA-2023-102179,2024-06-12,2024-06-15,Standard Class,CG-92262,Customer_CG-92262,Consumer,Texas,Central,FUR-BIN-54431,Cardinal Slant-D Binder,Office Supplies,Binders,58.02,5,0.3,12.57,2024,6,Jun
Row ID 2180,CA-2023-102180,2024-03-10,2024-03-12,First Class,CG-67034,Customer_CG-67034,Consumer,Nevada,West,FUR-ACC-58891,Logitech G602 Mouse,Technology,Accessories,336.88,8,0.4,36.17,2024,3,Mar
Row ID 2181,CA-2023-102181,2024-11-06,2024-11-13,Standard Class,CG-49521,Customer_CG-49521,Home Office,California,West,FUR-COP-16660,Xerox 1952 Copier,Technology,Copiers,3521.47,5,0.5,-195.8,2024,11,Nov
Row ID 2182,CA-2023-102182,2024-01-29,2024-02-02,Second Class,CG-22253,Customer_CG-22253,Home Office,Louisiana,South,FUR-CHA-82874,Bretford CR4500 Chair,Furniture,Chairs,3783.35,7,0.1,1177.01,2024,1,Jan
Row ID 2183,CA-2023-102183,2023-02-16,2023-02-22,Standard Class,CG-21533,Customer_CG-21533,Consumer,Ohio,Central,FUR-ACC-20260,Fellowes Powershred,Technology,Accessories,113.83,2,0.1,11.61,2023,2,Feb
Row ID 2184,CA-2023-102184,2024-07-19,2024-07-25,Standard Class,CG-90096,Customer_CG-90096,Home Office,Pennsylvania,East,FUR-ACC-66810,Fellowes Powershred,Technology,Accessories,299.97,4,0.0,31.64,2024,7,Jul
Row ID 2185,CA-2023-102185,2024-12-29,2025-01-02,Second Class,CG-95836,Customer_CG-95836,Consumer,Massachusetts,East,FUR-ENV-78122,Kraft Clasp Envelopes,Office Supplies,Envelopes,7.93,2,0.4,2.27,2024,12,Dec
Row ID 2186,CA-2023-102186,2023-10-16,2023-10-18,Second Class,CG-11035,Customer_CG-11035,Home Office,Virginia,East,FUR-PHO-48528,Samsung Galaxy S6,Technology,Phones,1224.41,3,0.4,143.85,2023,10,Oct
Row ID 2187,CA-2023-102187,2023-08-27,2023-08-29,First Class,CG-46020,Customer_CG-46020,Consumer,Michigan,Central,FUR-ACC-31817,Fellowes Powershred,Technology,Accessories,374.3,8,0.4,38.64,2023,8,Aug
Row ID 2188,CA-2023-102188,2023-10-06,2023-10-13,Standard Class,CG-99535,Customer_CG-99535,Home Office,Alabama,South,FUR-ENV-84249,Security Envelopes,Office Supplies,Envelopes,4.16,3,0.5,0.96,2023,10,Oct
Row ID 2189,CA-2023-102189,2024-02-22,2024-02-23,First Class,CG-42679,Customer_CG-42679,Consumer,Ohio,Central,FUR-PAP-95667,Xerox 1967 Paper,Office Supplies,Paper,37.94,3,0.2,2.01,2024,2,Feb
Row ID 2190,CA-2023-102190,2024-07-28,2024-07-28,Same Day,CG-45162,Customer_CG-45162,Home Office,Alabama,South,FUR-LAB-96676,Avery File Folder Labels,Office Supplies,Labels,39.28,9,0.0,8.76,2024,7,Jul
Row ID 2191,CA-2023-102191,2024-08-04,2024-08-05,First Class,CG-60293,Customer_CG-60293,Home Office,Georgia,South,FUR-BOO-71303,Bush Somerset Collection Bookcase,Furniture,Bookcases,628.08,4,0.2,41.43,2024,8,Aug
Row ID 2192,CA-2023-102192,2023-12-01,2023-12-01,Same Day,CG-49426,Customer_CG-49426,Home Office,Michigan,Central,FUR-ACC-44799,Logitech G602 Mouse,Technology,Accessories,217.89,6,0.4,53.0,2023,12,Dec
Row ID 2193,CA-2023-102193,2024-02-02,2024-02-04,First Class,CG-70342,Customer_CG-70342,Home Office,Louisiana,South,FUR-PHO-56210,Samsung Galaxy S6,Technology,Phones,3075.85,6,0.0,999.56,2024,2,Feb
Row ID 2194,CA-2023-102194,2023-03-20,2023-03-22,First Class,CG-93774,Customer_CG-93774,Corporate,Illinois,Central,FUR-ART-71196,Sanford Pencils,Office Supplies,Art,11.36,1,0.0,1.44,2023,3,Mar
Row ID 2195,CA-2023-102195,2023-10-14,2023-10-16,First Class,CG-33274,Customer_CG-33274,Consumer,Oregon,West,FUR-BOO-76860,O'Sullivan Elevations Bookcase,Furniture,Bookcases,478.85,7,0.5,123.39,2023,10,Oct
Row ID 2196,CA-2023-102196,2023-12-20,2023-12-21,First Class,CG-20855,Customer_CG-20855,Home Office,Utah,West,FUR-MAC-96166,Brother HL-2270DW Printer,Technology,Machines,296.15,1,0.4,25.77,2023,12,Dec
Row ID 2197,CA-2023-102197,2024-09-19,2024-09-21,First Class,CG-16509,Customer_CG-16509,Home Office,Colorado,West,FUR-ART-34353,Sanford Pencils,Office Supplies,Art,60.02,10,0.5,20.98,2024,9,Sep
Row ID 2198,CA-2023-102198,2023-11-07,2023-11-11,Standard Class,CG-46588,Customer_CG-46588,Consumer,Pennsylvania,East,FUR-PHO-62718,Samsung Galaxy S6,Technology,Phones,724.18,1,0.0,196.26,2023,11,Nov
Row ID 2199,CA-2023-102199,2023-08-17,2023-08-19,Second Class,CG-26634,Customer_CG-26634,Home Office,Utah,West,FUR-FAS-95762,ACCO Binder,Office Supplies,Fasteners,18.58,5,0.4,1.5,2023,8,Aug
Row ID 2200,CA-2023-102200,2023-04-29,2023-04-29,Same Day,CG-12483,Customer_CG-12483,Home Office,Virginia,East,FUR-COP-24819,Canon PC1080F Copier,Technology,Copiers,4785.63,5,0.1,303.52,2023,4,Apr
Row ID 2201,CA-2023-102201,2024-12-25,2024-12-31,Standard Class,CG-38944,Customer_CG-38944,Consumer,Florida,South,FUR-CHA-24252,HON 5400 Series Task Chair,Furniture,Chairs,1106.6,7,0.5,48.41,2024,12,Dec
Row ID 2202,CA-2023-102202,2024-06-09,2024-06-09,Same Day,CG-41353,Customer_CG-41353,Consumer,Oregon,West,FUR-BOO-26549,O'Sullivan Elevations Bookcase,Furniture,Bookcases,1022.34,8,0.0,106.21,2024,6,Jun
Row ID 2203,CA-2023-102203,2023-10-23,2023-10-29,Standard Class,CG-33007,Customer_CG-33007,Consumer,North Carolina,East,FUR-FUR-54532,Fiskars Clamp-Style Puncher,Furniture,Furnishings,131.04,9,0.0,16.4,2023,10,Oct
Row ID 2204,CA-2023-102204,2024-02-02,2024-02-02,Same Day,CG-69887,Customer_CG-69887,Consumer,Colorado,West,FUR-FUR-72006,SAFCO Upright Mobile Pedestal,Furniture,Furnishings,31.21,1,0.3,2.62,2024,2,Feb
Row ID 2205,CA-2023-102205,2024-12-24,2024-12-24,Same Day,CG-15461,Customer_CG-15461,Corporate,Oregon,West,FUR-LAB-33308,Avery File Folder Labels,Office Supplies,Labels,10.79,2,0.0,3.29,2024,12,Dec
Row ID 2206,CA-2023-102206,2023-09-24,2023-09-26,Second Class,CG-57838,Customer_CG-57838,Consumer,Pennsylvania,East,FUR-TAB-79432,HON 5400 Series Table,Furniture,Tables,2909.06,5,0.3,990.52,2023,9,Sep
Row ID 2207,CA-2023-102207,2023-10-30,2023-10-30,Same Day,CG-86242,Customer_CG-86242,Corporate,Pennsylvania,East,FUR-CHA-29386,HON 5400 Series Task Chair,Furniture,Chairs,1079.62,5,0.2,187.51,2023,10,Oct
Row ID 2208,CA-2023-102208,2023-07-09,2023-07-14,Standard Class,CG-85174,Customer_CG-85174,Consumer,New York,East,FUR-LAB-18492,Avery Removable Labels,Office Supplies,Labels,45.53,6,0.0,12.92,2023,7,Jul
Row ID 2209,CA-2023-102209,2024-09-22,2024-09-26,Second Class,CG-47281,Customer_CG-47281,Corporate,Illinois,Central,FUR-FUR-41210,Eldon Shelf Organizer,Furniture,Furnishings,15.56,1,0.3,4.05,2024,9,Sep
Row ID 2210,CA-2023-102210,2024-06-16,2024-06-22,Standard Class,CG-85712,Customer_CG-85712,Home Office,Texas,Central,FUR-ENV-69092,Poly String Button Envelopes,Office Supplies,Envelopes,26.02,8,0.0,2.05,2024,6,Jun
Row ID 2211,CA-2023-102211,2023-09-15,2023-09-15,Same Day,CG-18059,Customer_CG-18059,Consumer,Virginia,East,FUR-ACC-99123,Fellowes Powershred,Technology,Accessories,171.75,4,0.5,-9.23,2023,9,Sep
Row ID 2212,CA-2023-102212,2023-03-15,2023-03-22,Standard Class,CG-69508,Customer_CG-69508,Corporate,Tennessee,South,FUR-TAB-22372,Lesro Sheffield Table,Furniture,Tables,4165.63,8,0.1,1417.82,2023,3,Mar
Row ID 2213,CA-2023-102213,2023-06-04,2023-06-08,Standard Class,CG-99867,Customer_CG-99867,Corporate,Minnesota,Central,FUR-FUR-81853,SAFCO Upright Mobile Pedestal,Furniture,Furnishings,186.98,4,0.0,36.73,2023,6,Jun
Row ID 2214,CA-2023-102214,2024-05-29,2024-06-04,Standard Class,CG-78043,Customer_CG-78043,Home Office,Ohio,Central,FUR-FUR-92507,Fiskars Clamp-Style Puncher,Furniture,Furnishings,73.79,5,0.3,22.02,2024,5,May
Row ID 2215,CA-2023-102215,2024-01-24,2024-01-24,Same Day,CG-12812,Customer_CG-12812,Home Office,Alabama,South,FUR-BIN-44204,Ibico Ecolo Binder,Office Supplies,Binders,48.83,7,0.0,9.31,2024,1,Jan
Row ID 2216,CA-2023-102216,2023-03-09,2023-03-12,Second Class,CG-69004,Customer_CG-69004,Consumer,North Carolina,East,FUR-CHA-96199,Global Leather Task Chair,Furniture,Chairs,3746.58,7,0.0,323.65,2023,3,Mar
Row ID 2217,CA-2023-102217,2023-10-12,2023-10-19,Standard Class,CG-89477,Customer_CG-89477,Consumer,Florida,South,FUR-PHO-46482,Cisco SPA504G,Technology,Phones,1202.09,10,0.0,295.84,2023,10,Oct
Row ID 2218,CA-2023-102218,2024-11-11,2024-11-11,Same Day,CG-63243,Customer_CG-63243,Home Office,Massachusetts,East,FUR-TAB-97422,Lesro Sheffield Table,Furniture,Tables,2171.34,9,0.5,706.92,2024,11,Nov
Row ID 2219,CA-2023-102219,2024-11-11,2024-11-14,Second Class,CG-60554,Customer_CG-60554,Home Office,New York,East,FUR-TAB-94866,HON 5400 Series Table,Furniture,Tables,7074.1,10,0.2,1274.78,2024,11,Nov
Row ID 2220,CA-2023-102220,2023-08-17,2023-08-19,First Class,CG-61163,Customer_CG-61163,Home Office,Utah,West,FUR-CHA-56412,HON 5400 Series Task Chair,Furniture,Chairs,515.75,2,0.3,87.87,2023,8,Aug
Row ID 2221,CA-2023-102221,2023-05-29,2023-05-30,First Class,CG-15883,Customer_CG-15883,Consumer,Tennessee,South,FUR-FUR-44823,Fiskars Clamp-Style Puncher,Furniture,Furnishings,78.28,9,0.5,-0.43,2023,5,May
Row ID 2222,CA-2023-102222,2023-06-26,2023-06-29,Standard Class,CG-74233,Customer_CG-74233,Home Office,Tennessee,South,FUR-COP-75421,Hewlett Packard LaserJet,Technology,Copiers,4555.32,8,0.3,1407.57,2023,6,Jun
Row ID 2223,CA-2023-102223,2023-04-13,2023-04-15,First Class,CG-38332,Customer_CG-38332,Home Office,Virginia,East,FUR-PEN-33257,BIC Biro Pens,Office Supplies,Pens,20.59,6,0.0,6.23,2023,4,Apr
Row ID 2224,CA-2023-102224,2023-04-15,2023-04-17,First Class,CG-65808,Customer_CG-65808,Home Office,Washington,West,FUR-PEN-85671,BIC Biro Pens,Office Supplies,Pens,7.4,2,0.1,0.84,2023,4,Apr
Row ID 2225,CA-2023-102225,2024-05-01,2024-05-03,Second Class,CG-82759,Customer_CG-82759,Corporate,New York,East,FUR-PAP-27380,Xerox Vitality Paper,Office Supplies,Paper,80.58,9,0.5,7.01,2024,5,May
Row ID 2226,CA-2023-102226,2024-05-04,2024-05-04,Same Day,CG-32500,Customer_CG-32500,Consumer,Massachusetts,East,FUR-MAC-74351,Brother HL-2270DW Printer,Technology,Machines,2182.45,5,0.0,183.59,2024,5,May
Row ID 2227,CA-2023-102227,2023-06-09,2023-06-10,First Class,CG-58285,Customer_CG-58285,Consumer,Georgia,South,FUR-ACC-28015,Logitech G602 Mouse,Technology,Accessories,288.74,10,0.5,64.21,2023,6,Jun
Row ID 2228,CA-2023-102228,2023-07-28,2023-07-31,Second Class,CG-84404,Customer_CG-84404,Home Office,Michigan,Central,FUR-BIN-52684,GBC Standard Thermabind,Office Supplies,Binders,94.78,8,0.5,24.87,2023,7,Jul
Row ID 2229,CA-2023-102229,2023-06-04,2023-06-07,Second Class,CG-19720,Customer_CG-19720,Consumer,Illinois,Central,FUR-FAS-55841,Advantus Panel Wall File,Office Supplies,Fasteners,56.07,4,0.0,3.96,2023,6,Jun
Row ID 2230,CA-2023-102230,2024-01-28,2024-01-31,Second Class,CG-70218,Customer_CG-70218,Consumer,Utah,West,FUR-BIN-34654,Ibico Ecolo Binder,Office Supplies,Binders,40.63,7,0.3,7.53,2024,1,Jan
Row ID 2231,CA-2023-102231,2024-01-06,2024-01-08,Second Class,CG-36144,Customer_CG-36144,Home Office,Nevada,West,FUR-COP-10624,Hewlett Packard LaserJet,Technology,Copiers,4986.94,9,0.3,274.14,2024,1,Jan
Row ID 2232,CA-2023-102232,2023-05-25,2023-05-27,First Class,CG-23913,Customer_CG-23913,Consumer,California,West,FUR-STO-87726,Advantus Super Stacker,Office Supplies,Storage,227.85,8,0.1,35.24,2023,5,May
Row ID 2233,CA-2023-102233,2023-05-13,2023-05-17,Standard Class,CG-78756,Customer_CG-78756,Consumer,Louisiana,South,FUR-PHO-30397,Samsung Galaxy S6,Technology,Phones,2784.32,10,0.5,1073.54,2023,5,May
Row ID 2234,CA-2023-102234,2024-02-07,2024-02-11,Standard Class,CG-23204,Customer_CG-23204,Consumer,Michigan,Central,FUR-CHA-70038,Bretford CR4500 Chair,Furniture,Chairs,2989.74,6,0.0,930.39,2024,2,Feb
Row ID 2235,CA-2023-102235,2023-11-06,2023-11-06,Same Day,CG-34559,Customer_CG-34559,Corporate,Ohio,Central,FUR-PAP-10425,Hammermill Copy Paper 8.5x11,Office Supplies,Paper,63.97,3,0.1,9.76,2023,11,Nov
Row ID 2236,CA-2023-102236,2024-04-19,2024-04-23,Second Class,CG-96980,Customer_CG-96980,Consumer,Texas,Central,FUR-LAB-42259,Avery 4014 Labels,Office Supplies,Labels,8.02,5,0.4,0.73,2024,4,Apr
Row ID 2237,CA-2023-102237,2024-10-29,2024-10-29,Same Day,CG-99807,Customer_CG-99807,Consumer,Nevada,West,FUR-CHA-78876,Global Leather Task Chair,Furniture,Chairs,551.43,2,0.3,45.5,2024,10,Oct
Row ID 2238,CA-2023-102238,2024-06-20,2024-06-21,First Class,CG-92890,Customer_CG-92890,Home Office,Colorado,West,FUR-BOO-31686,Bush Somerset Collection Bookcase,Furniture,Bookcases,579.28,5,0.5,39.96,2024,6,Jun
Row ID 2239,CA-2023-102239,2024-10-24,2024-10-25,First Class,CG-67163,Customer_CG-67163,Corporate,Utah,West,FUR-MAC-25970,Hewlett-Packard Printer,Technology,Machines,2395.8,4,0.1,432.26,2024,10,Oct
Row ID 2240,CA-2023-102240,2023-12-29,2024-01-01,Standard Class,CG-53088,Customer_CG-53088,Corporate,Minnesota,Central,FUR-FUR-90297,SAFCO Upright Mobile Pedestal,Furniture,Furnishings,55.48,2,0.5,9.68,2023,12,Dec
Row ID 2241,CA-2023-102241,2023-06-01,2023-06-05,Second Class,CG-49848,Customer_CG-49848,Home Office,Pennsylvania,East,FUR-BOO-99859,O'Sullivan Elevations Bookcase,Furniture,Bookcases,296.85,2,0.0,65.64,2023,6,Jun
Row ID 2242,CA-2023-102242,2023-04-19,2023-04-20,First Class,CG-24438,Customer_CG-24438,Corporate,California,West,FUR-TAB-62005,Lesro Sheffield Table,Furniture,Tables,5058.92,10,0.0,684.74,2023,4,Apr
Row ID 2243,CA-2023-102243,2024-07-12,2024-07-18,Standard Class,CG-25821,Customer_CG-25821,Consumer,California,West,FUR-ENV-29942,Poly String Button Envelopes,Office Supplies,Envelopes,3.35,1,0.2,0.87,2024,7,Jul
Row ID 2244,CA-2023-102244,2023-10-12,2023-10-12,Same Day,CG-57708,Customer_CG-57708,Home Office,Minnesota,Central,FUR-CHA-34460,Bretford CR4500 Chair,Furniture,Chairs,2651.53,10,0.4,340.8,2023,10,Oct
Row ID 2245,CA-2023-102245,2023-02-16,2023-02-16,Same Day,CG-50916,Customer_CG-50916,Corporate,Oregon,West,FUR-CHA-24900,Global Leather Task Chair,Furniture,Chairs,4587.2,9,0.0,364.74,2023,2,Feb
Row ID 2246,CA-2023-102246,2024-10-29,2024-11-01,Second Class,CG-23414,Customer_CG-23414,Corporate,Louisiana,South,FUR-CHA-33990,Bretford CR4500 Chair,Furniture,Chairs,4213.32,9,0.0,1129.93,2024,10,Oct
Row ID 2247,CA-2023-102247,2024-08-02,2024-08-02,Same Day,CG-72470,Customer_CG-72470,Consumer,Pennsylvania,East,FUR-CHA-42361,Bretford CR4500 Chair,Furniture,Chairs,1347.17,5,0.4,162.34,2024,8,Aug
Row ID 2248,CA-2023-102248,2024-11-21,2024-11-27,Standard Class,CG-50755,Customer_CG-50755,Consumer,Massachusetts,East,FUR-COP-65916,Xerox 1952 Copier,Technology,Copiers,10429.28,7,0.2,683.56,2024,11,Nov
Row ID 2249,CA-2023-102249,2023-06-28,2023-07-04,Standard Class,CG-15205,Customer_CG-15205,Corporate,Illinois,Central,FUR-BIN-41601,Cardinal Slant-D Binder,Office Supplies,Binders,42.32,4,0.3,12.96,2023,6,Jun
Row ID 2250,CA-2023-102250,2024-12-12,2024-12-16,Second Class,CG-47179,Customer_CG-47179,Corporate,Virginia,East,FUR-STO-55397,Advantus Super Stacker,Office Supplies,Storage,121.19,5,0.4,33.02,2024,12,Dec
Row ID 2251,CA-2023-102251,2023-02-18,2023-02-22,Second Class,CG-73621,Customer_CG-73621,Corporate,Massachusetts,East,FUR-MAC-34285,Brother HL-2270DW Printer,Technology,Machines,1799.11,4,0.0,524.41,2023,2,Feb
Row ID 2252,CA-2023-102252,2024-07-11,2024-07-11,Same Day,CG-94948,Customer_CG-94948,Consumer,North Carolina,East,FUR-COP-12797,Xerox 1952 Copier,Technology,Copiers,14769.35,8,0.0,1953.38,2024,7,Jul
Row ID 2253,CA-2023-102253,2023-03-06,2023-03-09,Second Class,CG-20364,Customer_CG-20364,Home Office,Minnesota,Central,FUR-BOO-65886,Bush Somerset Collection Bookcase,Furniture,Bookcases,2281.99,10,0.0,559.64,2023,3,Mar
Row ID 2254,CA-2023-102254,2024-02-09,2024-02-13,Standard Class,CG-55374,Customer_CG-55374,Consumer,Florida,South,FUR-PEN-10803,Staple envelope,Office Supplies,Pens,51.44,9,0.2,11.31,2024,2,Feb
Row ID 2255,CA-2023-102255,2023-02-26,2023-03-02,Second Class,CG-55416,Customer_CG-55416,Corporate,Louisiana,South,FUR-PAP-19265,Hammermill Copy Paper 8.5x11,Office Supplies,Paper,81.5,4,0.0,23.93,2023,2,Feb
Row ID 2256,CA-2023-102256,2023-05-19,2023-05-21,First Class,CG-57054,Customer_CG-57054,Corporate,Pennsylvania,East,FUR-FAS-23214,ACCO Binder,Office Supplies,Fasteners,24.34,4,0.1,6.39,2023,5,May
Row ID 2257,CA-2023-102257,2024-01-31,2024-02-02,First Class,CG-22617,Customer_CG-22617,Home Office,Georgia,South,FUR-MAC-23041,Canon imageCLASS Printer,Technology,Machines,467.39,1,0.5,25.38,2024,1,Jan
Row ID 2258,CA-2023-102258,2024-09-13,2024-09-13,Same Day,CG-56593,Customer_CG-56593,Home Office,Oregon,West,FUR-PHO-18504,Apple iPhone 6S Plus,Technology,Phones,5870.81,8,0.0,541.29,2024,9,Sep
Row ID 2259,CA-2023-102259,2024-04-08,2024-04-08,Same Day,CG-15182,Customer_CG-15182,Home Office,Pennsylvania,East,FUR-BOO-77627,Bush Somerset Collection Bookcase,Furniture,Bookcases,386.71,2,0.1,60.32,2024,4,Apr
Row ID 2260,CA-2023-102260,2024-02-21,2024-02-25,Second Class,CG-25729,Customer_CG-25729,Consumer,North Carolina,East,FUR-MAC-65458,Brother HL-2270DW Printer,Technology,Machines,970.61,4,0.5,335.42,2024,2,Feb
Row ID 2261,CA-2023-102261,2024-05-23,2024-05-25,Second Class,CG-41274,Customer_CG-41274,Consumer,Utah,West,FUR-COP-41553,Canon PC1080F Copier,Technology,Copiers,946.32,1,0.3,269.17,2024,5,May
Row ID 2262,CA-2023-102262,2023-05-16,2023-05-21,Standard Class,CG-40785,Customer_CG-40785,Home Office,Utah,West,FUR-CHA-64720,Global Leather Task Chair,Furniture,Chairs,1711.68,5,0.3,452.87,2023,5,May
Row ID 2263,CA-2023-102263,2023-02-07,2023-02-10,Standard Class,CG-75640,Customer_CG-75640,Consumer,Texas,Central,FUR-MAC-81299,Canon imageCLASS Printer,Technology,Machines,1762.37,2,0.0,361.88,2023,2,Feb
Row ID 2264,CA-2023-102264,2023-10-26,2023-10-26,Same Day,CG-94086,Customer_CG-94086,Home Office,Pennsylvania,East,FUR-TAB-89505,Lesro Sheffield Table,Furniture,Tables,4857.36,10,0.0,548.33,2023,10,Oct
Row ID 2265,CA-2023-102265,2024-08-22,2024-08-23,First Class,CG-97070,Customer_CG-97070,Corporate,Illinois,Central,FUR-ACC-50034,Plantronics CS510 Headset,Technology,Accessories,272.74,3,0.4,21.99,2024,8,Aug
Row ID 2266,CA-2023-102266,2024-11-15,2024-11-18,Standard Class,CG-18603,Customer_CG-18603,Consumer,Texas,Central,FUR-BOO-54070,Bush Somerset Collection Bookcase,Furniture,Bookcases,616.16,6,0.5,114.37,2024,11,Nov
Row ID 2267,CA-2023-102267,2024-08-17,2024-08-21,Second Class,CG-99736,Customer_CG-99736,Home Office,Pennsylvania,East,FUR-MAC-70850,Hewlett-Packard Printer,Technology,Machines,1195.62,3,0.5,106.27,2024,8,Aug
Row ID 2268,CA-2023-102268,2024-10-14,2024-10-14,Same Day,CG-74370,Customer_CG-74370,Corporate,Alabama,South,FUR-LAB-75549,Avery File Folder Labels,Office Supplies,Labels,39.44,8,0.0,3.5,2024,10,Oct
